stout,[staut],a.,肥胖的；强壮的,[stout](http://www.wordcyclopedia.com/english?stout)
stowaway,['stəuəˌwei],n.,(藏于轮船、飞机中的)偷乘者,[stowaway](http://www.wordcyclopedia.com/english?stowaway)
straightforward,[ˌstreit'fɔ:wəd],a.,正直的；易懂的；直截了当的,[straightforward](http://www.wordcyclopedia.com/english?straightforward)
strait,[streit],n.,狭窄的,[strait](http://www.wordcyclopedia.com/english?strait)
strand,[strænd],n.,搁浅,[strand](http://www.wordcyclopedia.com/english?strand)
stranded,['strændid],a.,搁浅的，进退两难的,[stranded](http://www.wordcyclopedia.com/english?stranded)
stratagem,['strætidʒəm],n.,精心设计(用以蒙蔽他人)的谋略，策略,[stratagem](http://www.wordcyclopedia.com/english?stratagem)
stratify,['strætifai],v.,(使)分层，(使)分等级,[stratify](http://www.wordcyclopedia.com/english?stratify)
stratum,['streitəm],n.,(岩石)地层；社会阶层,[stratum](http://www.wordcyclopedia.com/english?stratum)
stray,[strei],v.,迷了路的，偏离的；零落的，散乱的,[stray](http://www.wordcyclopedia.com/english?stray)
streak,[stri:k],n.,加线条,[streak](http://www.wordcyclopedia.com/english?streak)
stream,[stri:m],n.,涌流,[stream](http://www.wordcyclopedia.com/english?stream)
stretch,[stretʃ],v.,变长或变宽；伸展,[stretch](http://www.wordcyclopedia.com/english?stretch)
strew,[stru:],v.,撒，散播,[strew](http://www.wordcyclopedia.com/english?strew)
striate,['straieit],v.,在„加上条纹,[striate](http://www.wordcyclopedia.com/english?striate)
striated,['straieitid],a.,有条纹的,[striated](http://www.wordcyclopedia.com/english?striated)
stricture,['striktʃə],n.,严厉谴责；束缚,[stricture](http://www.wordcyclopedia.com/english?stricture)
stride,[straid],v.,大步行走,[stride](http://www.wordcyclopedia.com/english?stride)
strident,['straidnt],a.,尖声的，刺耳的,[strident](http://www.wordcyclopedia.com/english?strident)
strife,[straif],n.,纷争，冲突,[strife](http://www.wordcyclopedia.com/english?strife)
striking,['straikiŋ],a.,引人注目的，明显的,[striking](http://www.wordcyclopedia.com/english?striking)
stringent,['strindʒənt],a.,(规定)严格的，苛刻的；缺钱的,[stringent](http://www.wordcyclopedia.com/english?stringent)
strip,[strip],v.,狭长的一片,[strip](http://www.wordcyclopedia.com/english?strip)
strive,[straiv],v.,奋斗，努力,[strive](http://www.wordcyclopedia.com/english?strive)
stroke,[strəuk],v.,击，打(球)；(钢笔，毛笔)一笔，笔画,[stroke](http://www.wordcyclopedia.com/english?stroke)
stroll,[strəul],v.,漫步，闲逛,[stroll](http://www.wordcyclopedia.com/english?stroll)
strut,[strʌt],v.,支柱，支杆,[strut](http://www.wordcyclopedia.com/english?strut)
stubborn,['stʌbən],a.,固执的；难以改变的,[stubborn](http://www.wordcyclopedia.com/english?stubborn)
studied,['stʌdid],a.,慎重的；认真习得的,[studied](http://www.wordcyclopedia.com/english?studied)
stuffy,['stʌfi],a.,(空气)不新鲜的，闷气的,[stuffy](http://www.wordcyclopedia.com/english?stuffy)
stultify,['stʌltifai],v.,使变得荒谬可笑；使无用,[stultify](http://www.wordcyclopedia.com/english?stultify)
stunning,['stʌniŋ],a.,极富魅力的,[stunning](http://www.wordcyclopedia.com/english?stunning)
stunt,[stʌnt],v.,特技，绝技,[stunt](http://www.wordcyclopedia.com/english?stunt)
stupor,['stju:pə],n.,昏迷，不醒人事,[stupor](http://www.wordcyclopedia.com/english?stupor)
sturdy,['stə:di],a.,(身体)强健的；结实的,[sturdy](http://www.wordcyclopedia.com/english?sturdy)
stutter,['stʌtə],n.,口吃，结巴,[stutter](http://www.wordcyclopedia.com/english?stutter)
stygian,['stidʒiən],a.,阴暗的，阴森森的,[stygian](http://www.wordcyclopedia.com/english?stygian)
stylus,['stailəs],n.,(刻写用的)尖笔；(留声机的)唱针,[stylus](http://www.wordcyclopedia.com/english?stylus)
stymie,['staimi],v.,妨碍，阻挠,[stymie](http://www.wordcyclopedia.com/english?stymie)
subdue,[sʌb'dju:],v.,征服；克制；减轻,[subdue](http://www.wordcyclopedia.com/english?subdue)
subdued,[sʌb'djud],a.,(光和声)柔和的，缓和的；(人)温和的,[subdued](http://www.wordcyclopedia.com/english?subdued)
subject,['sʌbdʒikt],n.,受支配的人或物，隶属,[subject](http://www.wordcyclopedia.com/english?subject)
subjective,[sʌb'dʒektiv],a.,主观的，想象的,[subjective](http://www.wordcyclopedia.com/english?subjective)
subjugate,['sʌbdʒuɡeit],v.,征服(国家),[subjugate](http://www.wordcyclopedia.com/english?subjugate)
sublime,[sə'blaim],a.,崇高的,[sublime](http://www.wordcyclopedia.com/english?sublime)
subliminal,[sʌb'liminl],a.,潜意识的,[subliminal](http://www.wordcyclopedia.com/english?subliminal)
submission,[səb'miʃən],n.,恭顺，屈服，降服,[submission](http://www.wordcyclopedia.com/english?submission)
submit,[səb'mit],v.,屈服；提交，呈递,[submit](http://www.wordcyclopedia.com/english?submit)
suborn,[sʌ'bɔ:n],v.,收买，贿赂(他人以做违法之事，尤指作伪证),[suborn](http://www.wordcyclopedia.com/english?suborn)
subpoena,[səb'pi:nə],n.,(用传票)传讯,[subpoena](http://www.wordcyclopedia.com/english?subpoena)
subsequent,['sʌbsikwənt],a.,随后的，后来的，连续的,[subsequent](http://www.wordcyclopedia.com/english?subsequent)
subside,[səb'said],v.,(建筑物等)下陷；(天气等)平息,[subside](http://www.wordcyclopedia.com/english?subside)
subsidiary,[səb'sidjəri],a.,辅助的；次要的,[subsidiary](http://www.wordcyclopedia.com/english?subsidiary)
subsidy,['sʌbsidi],n.,补助金,[subsidy](http://www.wordcyclopedia.com/english?subsidy)
subsistence,[sʌb'sistəns],n.,生存，生计；存在,[subsistence](http://www.wordcyclopedia.com/english?subsistence)
substance,['sʌbstəns],n.,要意，主旨，实质；物质,[substance](http://www.wordcyclopedia.com/english?substance)
substantial,[səb'stænʃəl],a.,坚固的，结实的；大体上的，基本的，实质的,[substantial](http://www.wordcyclopedia.com/english?substantial)
substantiate,[səbs'tænʃieit],v.,用事实证实，确证,[substantiate](http://www.wordcyclopedia.com/english?substantiate)
substantive,['sʌbstəntiv],a.,根本的，本质上的；独立存在的,[substantive](http://www.wordcyclopedia.com/english?substantive)
substitute,['sʌbstitju:t],n.,代替,[substitute](http://www.wordcyclopedia.com/english?substitute)
subsume,[sʌb'sju:m],v.,包含，把„归入,[subsume](http://www.wordcyclopedia.com/english?subsume)
subterfuge,['sʌbtəfju:dʒ],n.,诡计，托辞(尤指为逃避困难、责任、失败),[subterfuge](http://www.wordcyclopedia.com/english?subterfuge)
subterranean,[sʌbtə'reiniən],a.,地下的，地表下的,[subterranean](http://www.wordcyclopedia.com/english?subterranean)
subtle,['sʌtl],a.,微妙的，精巧的,[subtle](http://www.wordcyclopedia.com/english?subtle)
subtract,[səb'trækt],v.,减去，减掉,[subtract](http://www.wordcyclopedia.com/english?subtract)
subversive,[sʌb'və:siv],a.,颠覆性的，破坏性的,[subversive](http://www.wordcyclopedia.com/english?subversive)
subvert,[səb'və:t],v.,颠覆，推翻(政治制度，信仰),[subvert](http://www.wordcyclopedia.com/english?subvert)
succinct,[sək'siŋkt],a.,简明的，简洁的,[succinct](http://www.wordcyclopedia.com/english?succinct)
succor,['sʌkə],v.,救助，援助,[succor](http://www.wordcyclopedia.com/english?succor)
succumb,[sə'kʌm],v.,屈从；因„死亡,[succumb](http://www.wordcyclopedia.com/english?succumb)
suffice,[sə'fais],v.,使足够，(食物)满足,[suffice](http://www.wordcyclopedia.com/english?suffice)
sufficient,[sə'fiʃənt],a.,足够的,[sufficient](http://www.wordcyclopedia.com/english?sufficient)
suffocate,['sʌfəkeit],v.,(使)窒息而死,[suffocate](http://www.wordcyclopedia.com/english?suffocate)
suffrage,['sʌfridʒ],n.,选举权，投票权,[suffrage](http://www.wordcyclopedia.com/english?suffrage)
suffragist,['sʌfrədʒist],n.,参政权扩大论者；妇女政权论者,[suffragist](http://www.wordcyclopedia.com/english?suffragist)
suffuse,[sə'fju:z],v.,(色彩等)弥漫，染遍，布满，充满,[suffuse](http://www.wordcyclopedia.com/english?suffuse)
suggestive,[sə'dʒestiv],a.,暗示的,[suggestive](http://www.wordcyclopedia.com/english?suggestive)
suitcase,['sju:tkeis],n.,手提箱，箱子,[suitcase](http://www.wordcyclopedia.com/english?suitcase)
sulky,['sʌlki],a.,生闷气的，不搭理人的,[sulky](http://www.wordcyclopedia.com/english?sulky)
sullen,['sʌlən],a.,忧郁的,[sullen](http://www.wordcyclopedia.com/english?sullen)
sultry,['sʌltri],a.,(天气，空气)闷热的；(女人)风骚的，能激起性欲的,[sultry](http://www.wordcyclopedia.com/english?sultry)
summarily,['sʌmərəli],adv.,概括地；仓促地,[summarily](http://www.wordcyclopedia.com/english?summarily)
summary,['sʌməri],n.,摘要的，简略的,[summary](http://www.wordcyclopedia.com/english?summary)
summation,[sʌ'meiʃən],n.,总结，概要；总数，合计,[summation](http://www.wordcyclopedia.com/english?summation)
summon,['sʌmən],v.,召见；召集,[summon](http://www.wordcyclopedia.com/english?summon)
sumptuous,['sʌmptjuəs],a.,豪华的，奢侈的,[sumptuous](http://www.wordcyclopedia.com/english?sumptuous)
sunder,['sʌndə],v.,分开，分离,[sunder](http://www.wordcyclopedia.com/english?sunder)
superb,[sju:'pə:b],a.,上乘的，出色的,[superb](http://www.wordcyclopedia.com/english?superb)
supercilious,[ˌsju:pə'siliəs],a.,目中无人的，高傲的,[supercilious](http://www.wordcyclopedia.com/english?supercilious)
superficial,[ˌsju:pə'fiʃəl],a.,表面的，肤浅的,[superficial](http://www.wordcyclopedia.com/english?superficial)
superficiality,[sju:pəˌfiʃi'æliti],n.,浅薄,[superficiality](http://www.wordcyclopedia.com/english?superficiality)
superfluity,[ˌsju:pə'fluiti],n.,多余的量,[superfluity](http://www.wordcyclopedia.com/english?superfluity)
superfluous,[sju:'pə:fluəs],a.,多余的，累赘的,[superfluous](http://www.wordcyclopedia.com/english?superfluous)
superimpose,['sju:pərim'pəuz],v.,加在上面,[superimpose](http://www.wordcyclopedia.com/english?superimpose)
superintend,[ˌsju:pərin'tend],v.,监督,[superintend](http://www.wordcyclopedia.com/english?superintend)
superiority,[sju:piəri'ɔriti],n.,优越(感),[superiority](http://www.wordcyclopedia.com/english?superiority)
supernova,[ˌsju:pə'nəuvə],n.,超新星,[supernova](http://www.wordcyclopedia.com/english?supernova)
supersede,[ˌsju:pə'si:d],v.,淘汰，取代,[supersede](http://www.wordcyclopedia.com/english?supersede)
supervise,['sju:pəvaiz],v.,监督，管理,[supervise](http://www.wordcyclopedia.com/english?supervise)
supine,[sju:'pain],a.,仰卧的；懒散的,[supine](http://www.wordcyclopedia.com/english?supine)
supplant,[sə'plɑ:nt],v.,取代,[supplant](http://www.wordcyclopedia.com/english?supplant)
supple,['sʌpl],a.,伸屈自如的，柔软易弯曲的,[supple](http://www.wordcyclopedia.com/english?supple)
supplement,['sʌplimənt],v.,增补，补充,[supplement](http://www.wordcyclopedia.com/english?supplement)
suppliant,['sʌpliənt],a.,恳求者,[suppliant](http://www.wordcyclopedia.com/english?suppliant)
supplicant,['sʌplikənt],n.,乞求者，恳求者,[supplicant](http://www.wordcyclopedia.com/english?supplicant)
supplicate,['sʌplikeit],v.,恳求，乞求,[supplicate](http://www.wordcyclopedia.com/english?supplicate)
supremacy,[sju'preməsi],n.,至高无上，最高权力，最高权威,[supremacy](http://www.wordcyclopedia.com/english?supremacy)
supreme,[sju:'pri:m],a.,至高的；极度的,[supreme](http://www.wordcyclopedia.com/english?supreme)
surcharge,[sə:'tʃɑ:dʒ],v.,附加费,[surcharge](http://www.wordcyclopedia.com/english?surcharge)
surfeit,['sə:fit],n.,使过量(饮食),[surfeit](http://www.wordcyclopedia.com/english?surfeit)
surge,[sə:dʒ],v.,波涛汹涌，波动,[surge](http://www.wordcyclopedia.com/english?surge)
surgeon,['sə:dʒən],n.,外科医师；军医，船上的医生,[surgeon](http://www.wordcyclopedia.com/english?surgeon)
surly,['sə:li],a.,脾气暴躁的；阴沉的,[surly](http://www.wordcyclopedia.com/english?surly)
surmise,['sə:maiz],n.,推测,[surmise](http://www.wordcyclopedia.com/english?surmise)
surmount,[sə'maunt],v.,克服，战胜,[surmount](http://www.wordcyclopedia.com/english?surmount)
surpass,[sə:'pɑ:s],v.,超过,[surpass](http://www.wordcyclopedia.com/english?surpass)
surplus,['sə:pləs],a.,过剩的；盈余的,[surplus](http://www.wordcyclopedia.com/english?surplus)
surrealism,[sə'riəliz(ə)m],n.,超现实主义,[surrealism](http://www.wordcyclopedia.com/english?surrealism)
surrender,[sə'rendə],v.,投降；放弃；归还,[surrender](http://www.wordcyclopedia.com/english?surrender)
surreptitious,[ˌsʌrəp'tiʃəs],a.,(贬)鬼鬼祟祟的，暗中进行的,[surreptitious](http://www.wordcyclopedia.com/english?surreptitious)
surrogate,['sʌrəɡit],n.,代替品；代理人,[surrogate](http://www.wordcyclopedia.com/english?surrogate)
surveyor,[sə'veiə],n.,(建筑，土地)测量员,[surveyor](http://www.wordcyclopedia.com/english?surveyor)
survive,[sə'vaiv],v.,幸存,[survive](http://www.wordcyclopedia.com/english?survive)
susceptibility,[səˌseptə'biliti],n.,易受影响性,[susceptibility](http://www.wordcyclopedia.com/english?susceptibility)
susceptible,[sə'septəbl],a.,易受影响的，脆弱的,[susceptible](http://www.wordcyclopedia.com/english?susceptible)
suspect,[səs'pekt],v.,可疑的,[suspect](http://www.wordcyclopedia.com/english?suspect)
suspend,[səs'pend],v.,暂缓，中止；吊，悬,[suspend](http://www.wordcyclopedia.com/english?suspend)
suspense,[səs'pens],n.,悬念，不确定；挂念,[suspense](http://www.wordcyclopedia.com/english?suspense)
suspicion,[səs'piʃən],n.,怀疑，觉察，嫌疑,[suspicion](http://www.wordcyclopedia.com/english?suspicion)
suspicious,[səs'piʃəs],a.,怀疑的(尤指犯罪，坏事),[suspicious](http://www.wordcyclopedia.com/english?suspicious)
sustain,[səs'tein],v.,承受(困难)，支撑(重量),[sustain](http://www.wordcyclopedia.com/english?sustain)
sustained,[səs'teind],a.,持久的,[sustained](http://www.wordcyclopedia.com/english?sustained)
sustenance,['sʌstinəns],n.,食物，粮食；生计,[sustenance](http://www.wordcyclopedia.com/english?sustenance)
suture,['sju:tʃə],n.,缝合,[suture](http://www.wordcyclopedia.com/english?suture)
svelte,[svelt],a.,(女人)体态苗条的,[svelte](http://www.wordcyclopedia.com/english?svelte)
swagger,['swæɡə],v.,(贬)自鸣得意地走，大摇大摆地走,[swagger](http://www.wordcyclopedia.com/english?swagger)
swallow,[swɔləu],v.,吞下，咽下；忍受,[swallow](http://www.wordcyclopedia.com/english?swallow)
swamp,[swɔmp],n.,使陷入，使忙得不可开交；淹没,[swamp](http://www.wordcyclopedia.com/english?swamp)
sway,[swei],v.,摇动,[sway](http://www.wordcyclopedia.com/english?sway)
swell,[swel],v.,(使)肿胀，(使)增强,[swell](http://www.wordcyclopedia.com/english?swell)
sweltering,['sweltəriŋ],a.,酷热的,[sweltering](http://www.wordcyclopedia.com/english?sweltering)
swerve,[swə:v],v.,突然改变方向,[swerve](http://www.wordcyclopedia.com/english?swerve)
swift,[swift],a.,迅速的；敏捷的,[swift](http://www.wordcyclopedia.com/english?swift)
swill,[swil],v.,冲洗；大喝，痛饮,[swill](http://www.wordcyclopedia.com/english?swill)
swindle,['swindl],v.,诈骗,[swindle](http://www.wordcyclopedia.com/english?swindle)
swine,[swain],n.,猪,[swine](http://www.wordcyclopedia.com/english?swine)
swing,[swiŋ],v.,秋千,[swing](http://www.wordcyclopedia.com/english?swing)
swirl,[swə:l],v.,漩涡,[swirl](http://www.wordcyclopedia.com/english?swirl)
sybarite,['sibərait],n.,奢侈逸乐的人,[sybarite](http://www.wordcyclopedia.com/english?sybarite)
sybaritic,[ˌsibə'ritik],a.,放纵的，好享乐的,[sybaritic](http://www.wordcyclopedia.com/english?sybaritic)
sycophant,['sikəfənt],n.,马屁精,[sycophant](http://www.wordcyclopedia.com/english?sycophant)
syllabus,['siləbəs],n.,教学纲要，教学大纲,[syllabus](http://www.wordcyclopedia.com/english?syllabus)
symbiosis,[ˌsimbai'əusis],n.,(生)共生(关系),[symbiosis](http://www.wordcyclopedia.com/english?symbiosis)
symmetry,['simitri],n.,对称；均衡,[symmetry](http://www.wordcyclopedia.com/english?symmetry)
symphony,['simfəni],n.,交响乐，交响曲,[symphony](http://www.wordcyclopedia.com/english?symphony)
synchronous,['siŋkrənəs],a.,同时发生的,[synchronous](http://www.wordcyclopedia.com/english?synchronous)
syndrome,['sindrəum],n.,(医)综合症状,[syndrome](http://www.wordcyclopedia.com/english?syndrome)
synergic,[si'nə:dʒik],a.,协同作用的,[synergic](http://www.wordcyclopedia.com/english?synergic)
synopsis,[si'nɔpsis],n.,摘要，概要,[synopsis](http://www.wordcyclopedia.com/english?synopsis)
synoptic,[si'nɔptik],a.,摘要的,[synoptic](http://www.wordcyclopedia.com/english?synoptic)
synthesis,['sinθisis],n.,综合，合成,[synthesis](http://www.wordcyclopedia.com/english?synthesis)
syringe,['sirindʒ],n.,注射器,[syringe](http://www.wordcyclopedia.com/english?syringe)
table,['teibl],v.,搁置，不加考虑,[table](http://www.wordcyclopedia.com/english?table)
taboo,[tə'bu:],a.,禁忌,[taboo](http://www.wordcyclopedia.com/english?taboo)
tacit,['tæsit],a.,心照不宣的(心里明白但嘴上不说的),[tacit](http://www.wordcyclopedia.com/english?tacit)
taciturn,['tæsitə:n],a.,沉默寡言的,[taciturn](http://www.wordcyclopedia.com/english?taciturn)
tackiness,['tækinis],n.,胶粘性,[tackiness](http://www.wordcyclopedia.com/english?tackiness)
tackle,['tækl],v.,(吊重物用的)滑车，滑轮,[tackle](http://www.wordcyclopedia.com/english?tackle)
tact,[tækt],n.,机智，圆滑,[tact](http://www.wordcyclopedia.com/english?tact)
tactic,['tæktik],n.,(达到目的的)手段；战术,[tactic](http://www.wordcyclopedia.com/english?tactic)
tactile,['tæktail],a.,触觉的,[tactile](http://www.wordcyclopedia.com/english?tactile)
tadpole,['tædpəul],n.,蝌蚪,[tadpole](http://www.wordcyclopedia.com/english?tadpole)
tag,[tæɡ],n.,鞋带；附属物，标签,[tag](http://www.wordcyclopedia.com/english?tag)
taking,['teikiŋ],a.,动人的，吸引人的,[taking](http://www.wordcyclopedia.com/english?taking)
talisman,['tælizmən],n.,避邪物，护身符,[talisman](http://www.wordcyclopedia.com/english?talisman)
tally,['tæli],v.,(使)一致，符合,[tally](http://www.wordcyclopedia.com/english?tally)
talon,['tælən],n.,猛禽的锐爪,[talon](http://www.wordcyclopedia.com/english?talon)
tambourine,[ˌtæmbə'ri:n],n.,铃鼓，手鼓,[tambourine](http://www.wordcyclopedia.com/english?tambourine)
tame,[teim],a.,驯服的；沉闷的，平淡无奇的,[tame](http://www.wordcyclopedia.com/english?tame)
tamp,[tæmp],v.,捣实，砸实,[tamp](http://www.wordcyclopedia.com/english?tamp)
tamper,['tæmpə],v.,(未经许可擅自)窜改，乱动,[tamper](http://www.wordcyclopedia.com/english?tamper)
tan,[tæn],v.,鞣(革)，制(革),[tan](http://www.wordcyclopedia.com/english?tan)
tangential,[tæn'dʒenʃ(ə)l],a.,切线的；离题的,[tangential](http://www.wordcyclopedia.com/english?tangential)
tangible,['tændʒəbl],a.,可触摸的,[tangible](http://www.wordcyclopedia.com/english?tangible)
tangle,['tæŋɡl],v.,纷乱，混乱,[tangle](http://www.wordcyclopedia.com/english?tangle)
tango,['tæŋɡəu],n.,探戈舞,[tango](http://www.wordcyclopedia.com/english?tango)
tangy,['tæŋi],a.,强烈的，扑鼻的,[tangy](http://www.wordcyclopedia.com/english?tangy)
tantalize,['tæntəlaiz],v.,(以可望而不可及之物)挑惹，挑逗,[tantalize](http://www.wordcyclopedia.com/english?tantalize)
tantamount,['tæntəmaunt],a.,与„相等的,[tantamount](http://www.wordcyclopedia.com/english?tantamount)
tantrum,['tæntrəm],n.,发脾气，发怒(尤指儿童),[tantrum](http://www.wordcyclopedia.com/english?tantrum)
taper,['teipə],n.,(长形物体的)逐渐变细,[taper](http://www.wordcyclopedia.com/english?taper)
tapestry,['tæpistri],n.,挂毯,[tapestry](http://www.wordcyclopedia.com/english?tapestry)
tardy,['tɑ:di],a.,缓慢的，迟缓的,[tardy](http://www.wordcyclopedia.com/english?tardy)
tare,[teə],n.,莠草，杂草,[tare](http://www.wordcyclopedia.com/english?tare)
tariff,['tærif],n.,关税,[tariff](http://www.wordcyclopedia.com/english?tariff)
tarnish,['tɑ:niʃ],n.,失去光泽，晦暗,[tarnish](http://www.wordcyclopedia.com/english?tarnish)
tarpaulin,[tɑ:'pɔlin],n.,防水油布,[tarpaulin](http://www.wordcyclopedia.com/english?tarpaulin)
tart,[tɑ:t],a.,酸的；尖酸的,[tart](http://www.wordcyclopedia.com/english?tart)
tasty,['teisti],a.,味道好的,[tasty](http://www.wordcyclopedia.com/english?tasty)
tatty,['tæti],a.,破烂的，不整洁的,[tatty](http://www.wordcyclopedia.com/english?tatty)
taut,[tɔ:t],a.,绷紧的，拉进的,[taut](http://www.wordcyclopedia.com/english?taut)
tauten,['tɔ:tn],v.,拉紧，绷紧,[tauten](http://www.wordcyclopedia.com/english?tauten)
tawdry,['tɔ:dri],a.,华而不实的，俗丽的,[tawdry](http://www.wordcyclopedia.com/english?tawdry)
taxing,['tæksiŋ],a.,繁重的,[taxing](http://www.wordcyclopedia.com/english?taxing)
taxonomist,[tæk'sɔnəmist],n.,分类学家,[taxonomist](http://www.wordcyclopedia.com/english?taxonomist)
tear,[tiə],v.,撕裂,[tear](http://www.wordcyclopedia.com/english?tear)
tease,[ti:z],v.,揶揄，戏弄，取笑,[tease](http://www.wordcyclopedia.com/english?tease)
technocrat,['teknəkræt],n.,技术管理人员,[technocrat](http://www.wordcyclopedia.com/english?technocrat)
tedious,['ti:diəs],a.,因冗长而沉闷、乏味的,[tedious](http://www.wordcyclopedia.com/english?tedious)
tedium,['ti:diəm],n.,单调乏味,[tedium](http://www.wordcyclopedia.com/english?tedium)
teeter,['ti:tə],v.,摇晃地站立或移动,[teeter](http://www.wordcyclopedia.com/english?teeter)
telling,['teliŋ],a.,有效的，显著的,[telling](http://www.wordcyclopedia.com/english?telling)
temerity,[ti'meriti],n.,鲁莽，大胆,[temerity](http://www.wordcyclopedia.com/english?temerity)
temp,[temp],v.,做临时工作,[temp](http://www.wordcyclopedia.com/english?temp)
temper,['tempə],v.,脾气,[temper](http://www.wordcyclopedia.com/english?temper)
tempest,['tempist],n.,暴风雨；骚动，风波,[tempest](http://www.wordcyclopedia.com/english?tempest)
tempestuous,[tem'pestjuəs],a.,有暴风雨的；动乱的,[tempestuous](http://www.wordcyclopedia.com/english?tempestuous)
tempo,['tempəu],n.,(动作、生活的)步调，速度；(乐曲的)拍子,[tempo](http://www.wordcyclopedia.com/english?tempo)
temporal,['tempərəl],a.,时间的；世俗的,[temporal](http://www.wordcyclopedia.com/english?temporal)
temporize,['tempəraiz],v.,拖延时间(暂缓决定或说明)；见风使舵，顺应时势,[temporize](http://www.wordcyclopedia.com/english?temporize)
temptation,[temp'teiʃən],n.,诱惑，诱惑物,[temptation](http://www.wordcyclopedia.com/english?temptation)
tenable,['tenəbl],a.,站得住脚的，无懈可击的，可防守的,[tenable](http://www.wordcyclopedia.com/english?tenable)
tenacious,[ti'neiʃəs],a.,坚韧不拔的，坚决的,[tenacious](http://www.wordcyclopedia.com/english?tenacious)
tenacity,[ti'næsiti],n.,坚持，固执,[tenacity](http://www.wordcyclopedia.com/english?tenacity)
tenant,['tenənt],n.,房客，租户,[tenant](http://www.wordcyclopedia.com/english?tenant)
tend,[tend],v.,照料，看顾；倾向于„，易于„,[tend](http://www.wordcyclopedia.com/english?tend)
tendentious,[ten'denʃəs],a.,有偏见的，有倾向性的,[tendentious](http://www.wordcyclopedia.com/english?tendentious)
tender,['tendə],v.,温柔的,[tender](http://www.wordcyclopedia.com/english?tender)
tenet,['tenit],n.,信念；信条；教义,[tenet](http://www.wordcyclopedia.com/english?tenet)
tenor,['tenə],n.,男高音；要点，要旨,[tenor](http://www.wordcyclopedia.com/english?tenor)
tension,['tenʃən],n.,紧张，焦虑；张力,[tension](http://www.wordcyclopedia.com/english?tension)
tentative,['tentətiv],a.,试探性的，尝试性的,[tentative](http://www.wordcyclopedia.com/english?tentative)
tenuous,['tenjuəs],a.,细薄的，稀薄的；空洞的，无关紧要的,[tenuous](http://www.wordcyclopedia.com/english?tenuous)
tenure,['tenjuə],n.,任期；终身职位,[tenure](http://www.wordcyclopedia.com/english?tenure)
tepid,['tepid],a.,微温的,[tepid](http://www.wordcyclopedia.com/english?tepid)
terminal,['tə:minl],a.,终点站，终端,[terminal](http://www.wordcyclopedia.com/english?terminal)
terminate,['tə:mineit],v.,终止，结束,[terminate](http://www.wordcyclopedia.com/english?terminate)
termination,[ˌtə:mi'neiʃən],n.,终点,[termination](http://www.wordcyclopedia.com/english?termination)
terminology,[ˌtə:mi'nɔlədʒi],n.,专用术语；术语学,[terminology](http://www.wordcyclopedia.com/english?terminology)
terminus,['tə:minəs],n.,(火车，汽车)终点站,[terminus](http://www.wordcyclopedia.com/english?terminus)
termite,['tə:mait],n.,白蚁,[termite](http://www.wordcyclopedia.com/english?termite)
terrace,['terəs],n.,一层梯田；阳台,[terrace](http://www.wordcyclopedia.com/english?terrace)
terrain,['terein],n.,地势，地形,[terrain](http://www.wordcyclopedia.com/english?terrain)
terrestrial,[ti'restriəl],a.,地球的；陆地的,[terrestrial](http://www.wordcyclopedia.com/english?terrestrial)
terse,[tə:s],a.,简洁的，简明的,[terse](http://www.wordcyclopedia.com/english?terse)
testament,['testəmənt],n.,遗嘱；证明,[testament](http://www.wordcyclopedia.com/english?testament)
testator,[tes'teitə],n.,立遗嘱的人,[testator](http://www.wordcyclopedia.com/english?testator)
testify,['testifai],v.,见证，证实(尤指出庭),[testify](http://www.wordcyclopedia.com/english?testify)
testimony,['testiməni],n.,证词，证明,[testimony](http://www.wordcyclopedia.com/english?testimony)
testiness,['testinis],n.,易怒,[testiness](http://www.wordcyclopedia.com/english?testiness)
testy,['testi],a.,性急的，暴躁的,[testy](http://www.wordcyclopedia.com/english?testy)
tether,['teðə],v.,(拴牲畜的)绳或链；(能力等的)限度，范围,[tether](http://www.wordcyclopedia.com/english?tether)
texture,['tekstʃə],n.,质地；结构,[texture](http://www.wordcyclopedia.com/english?texture)
thatch,[θætʃ],v.,茅草屋顶，茅草,[thatch](http://www.wordcyclopedia.com/english?thatch)
thaw,[θɔ:],v.,解冻，溶化,[thaw](http://www.wordcyclopedia.com/english?thaw)
thematic,[θi:'mætik],a.,主题的,[thematic](http://www.wordcyclopedia.com/english?thematic)
theocracy,[θi'ɔkrəsi],n.,神权政治,[theocracy](http://www.wordcyclopedia.com/english?theocracy)
theoretical,[θiə'retikəl],a.,不切实际的；理论(上)的,[theoretical](http://www.wordcyclopedia.com/english?theoretical)
therapeutic,[ˌθerə'pju:tik],a.,治病的，治疗的,[therapeutic](http://www.wordcyclopedia.com/english?therapeutic)
thermal,['θə:məl],a.,热气流,[thermal](http://www.wordcyclopedia.com/english?thermal)
thesis,['θi:sis],n.,论题，论文,[thesis](http://www.wordcyclopedia.com/english?thesis)
thicket,['θikit],n.,树丛，灌木丛,[thicket](http://www.wordcyclopedia.com/english?thicket)
thorn,[θɔ:n],n.,(植物的)刺；荆棘,[thorn](http://www.wordcyclopedia.com/english?thorn)
thread,[θred],n.,螺纹,[thread](http://www.wordcyclopedia.com/english?thread)
threadbare,['θredbeə],a.,磨破的；陈腐的,[threadbare](http://www.wordcyclopedia.com/english?threadbare)
threat,[θret],n.,威胁，恐吓；凶兆,[threat](http://www.wordcyclopedia.com/english?threat)
